year,geo_id,geolocation,level,location,historical,hist_country,disastertype,disasterno,latitude,longitude,temperature,,,YearT,TempT
2018,31773,Bihar,1, Bihar,0,NA,storm,2018-0214,25.67965826,85.6048398,0.87,,,,
2018,31774,Jharkhand,1, Jharkhand,0,NA,storm,2018-0214,23.65453582,85.55763148,0.87,,,,
2018,31775,Uttar Pradesh,1,Uttar Pradesh,0,NA,storm,2018-0214,26.92542523,80.56098215,0.87,,,,
2018,31786,Tripura,1, Tripura,0,NA,storm,2018-0209,23.74450253,91.74176515,0.87,,,,
2018,31787,West Bengal,1, West Bengal,0,NA,storm,2018-0209,23.81595215,87.98089998,0.87,,,,
2018,31788,Uttar Pradesh,1,Uttar Pradesh,0,NA,storm,2018-0209,26.92542523,80.56098215,0.87,,,,
2018,31789,Kerala,1, Kerala,0,NA,storm,2018-0199,10.45089774,76.4057486,0.87,,,,
2018,31790,Maharashtra,1, Maharashtra,0,NA,storm,2018-0199,19.44975928,76.10822143,0.87,,,,
2018,31791,Rajasthan,1, Rajasthan,0,NA,storm,2018-0199,26.58342294,73.84797344,0.87,,,,
2018,31792,Uttar Pradesh,1,Uttar Pradesh,0,NA,storm,2018-0199,26.92542523,80.56098215,0.87,,,,
2018,31793,Mizoram,1, Mizoram,0,NA,storm,2018-0199,23.30680933,92.83619313,0.87,,,,
2018,31794,Gujarat,1, Gujarat,0,NA,flood,2018-0205,22.6903222,71.5884337,0.87,,,,
2018,31795,Assam,1,Assam,0,NA,flood,2018-0205,26.35676035,92.82876881,0.87,,,,
2018,31796,Maharashtra,1, Maharashtra,0,NA,flood,2018-0205,19.44975928,76.10822143,0.87,,,,
2018,31797,West Bengal,1, West Bengal,0,NA,storm,2018-0202,23.81595215,87.98089998,0.87,,,,
2018,31798,Tripura,1, Tripura,0,NA,storm,2018-0202,23.74450253,91.74176515,0.87,,,,
2018,31799,Manipur,1, Manipur,0,NA,storm,2018-0202,24.73897499,93.88254078,0.87,,,,
2018,31800,Assam,1, Assam,0,NA,storm,2018-0202,26.35676035,92.82876881,0.87,,,,
2018,31801,Uttar Pradesh,1,Uttar Pradesh,0,NA,storm,2018-0202,26.92542523,80.56098215,0.87,,,,
2018,31802,Mizoram,1, Mizoram,0,NA,storm,2018-0202,23.30680933,92.83619313,0.87,,,,
2018,31803,Odisha,1,Odisha state,0,NA,flood,2018-0286,20.50542802,84.41805896,0.87,,,,
2018,31804,Rajasthan,1, Rajasthan,0,NA,flood,2018-0267,26.58342294,73.84797344,0.87,,,,
2018,31805,Uttar Pradesh,1,Uttar Pradesh,0,NA,flood,2018-0267,26.92542523,80.56098215,0.87,,,,
2018,31806,West Bengal,1, West Bengal,0,NA,flood,2018-0345,23.81595215,87.98089998,0.87,,,,
2018,31817,Uttar Pradesh,1,Uttar Pradesh,0,NA,flood,2018-0370,26.92542523,80.56098215,0.87,,,,
2018,31823,Haryana,1, Haryana states,0,NA,flood,2018-0372,29.20004038,76.33282351,0.87,,,,
2018,31824,Punjab,1,Punjab,0,NA,flood,2018-0372,30.84146482,75.40878951,0.87,,,,
2018,44962,Maharashtra,1, Maharashtra states,0,NA,drought,2018-9372,19.44975928,76.10822143,#REF!,,,,
2018,44963,Karnataka,1,Karnataka,0,NA,drought,2018-9372,14.7051803,76.16643556,0.87,,,,
2018,44964,Andhra Pradesh,1,Andhra Pradesh,0,NA,storm,2018-0473,15.71260766,79.92713851,0.87,,,,
2018,44965,Odisha,1, Odisha,0,NA,storm,2018-0473,20.50542802,84.41805896,0.87,,,,
